idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled,is_anomaly
547,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.64,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.7192982971388961,-0.13051212937866,-1.1457221349398663,0
548,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.64,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.7192982971388961,-0.13051212937866,0.43649902211044,0
549,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.64,2.701,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.7192982971388961,-0.13051212937866,2.0187201791607468,0
550,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.7,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.1132144976064675,-0.0090478462045652,-1.1457221349398663,0
551,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.7,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.1132144976064675,-0.0090478462045652,0.43649902211044,0
552,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.67,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.4162563973726818,-0.090024034987295,-1.1457221349398663,0
553,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.67,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,-0.4162563973726818,-0.090024034987295,0.43649902211044,0
554,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.660000000000002,2.7,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.517270363961396,-0.1710002237700249,2.0187201791607468,0
555,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.660000000000002,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.517270363961396,-0.1710002237700249,-1.1457221349398663,0
556,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.67,2.695,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.4162563973726818,-0.3734406957268855,0.43649902211044,0
557,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.67,2.695,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.4162563973726818,-0.3734406957268855,0.43649902211044,0
558,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.660000000000002,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.517270363961396,-0.1710002237700249,0.43649902211044,0
559,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.660000000000002,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.517270363961396,-0.1710002237700249,0.43649902211044,0
560,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.68,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.3152424307839317,-0.0090478462045652,0.43649902211044,0
561,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.68,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.3152424307839317,-0.0090478462045652,0.43649902211044,0
562,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.660000000000002,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.517270363961396,0.0314402481868176,0.43649902211044,0
563,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.660000000000002,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.517270363961396,0.0314402481868176,-1.1457221349398663,0
564,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.71,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.0122005310177533,-0.2114883181614078,-1.1457221349398663,0
565,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.71,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.0122005310177533,-0.2114883181614078,0.43649902211044,0
566,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.7,2.7030000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.1132144976064675,-0.0495359405959121,-1.1457221349398663,0
567,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.7,2.7030000000000003,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.1132144976064675,-0.0495359405959121,2.0187201791607468,0
568,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.7,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.1132144976064675,-0.2519764125527727,0.43649902211044,0
569,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.7,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.1132144976064675,-0.2519764125527727,0.43649902211044,0
570,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.72,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.0888134355709967,-0.0090478462045652,0.43649902211044,0
571,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.72,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.0888134355709967,-0.0090478462045652,0.43649902211044,0
572,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.67,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.4162563973726818,-0.13051212937866,0.43649902211044,0
573,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.67,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.4162563973726818,-0.13051212937866,0.43649902211044,0
574,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.71,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.0122005310177533,-0.13051212937866,0.43649902211044,0
575,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.71,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.0122005310177533,-0.13051212937866,0.43649902211044,0
576,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.7,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.1132144976064675,-0.090024034987295,0.43649902211044,0
577,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.7,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,-0.1132144976064675,-0.090024034987295,-1.1457221349398663,0
578,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.71,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.0122005310177533,-0.1710002237700249,-1.1457221349398663,0
579,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.71,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,-0.0122005310177533,-0.1710002237700249,0.43649902211044,0
580,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.7,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.1132144976064675,-0.2114883181614078,-1.1457221349398663,0
581,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.7,2.699,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.1132144976064675,-0.2114883181614078,2.0187201791607468,0
582,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.74,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.290841368748461,-0.2114883181614078,0.43649902211044,0
583,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.74,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.290841368748461,-0.2114883181614078,0.43649902211044,0
584,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.72,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,0.0888134355709967,-0.13051212937866,0.43649902211044,0
585,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.72,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,0.0888134355709967,-0.13051212937866,0.43649902211044,0
586,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.71,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.0122005310177533,-0.090024034987295,0.43649902211044,0
587,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.71,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.0122005310177533,-0.090024034987295,-1.1457221349398663,0
588,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.73,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.0090478462045652,0.43649902211044,0
589,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.73,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.0090478462045652,0.43649902211044,0
590,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.68,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.3152424307839317,-0.1710002237700249,-1.1457221349398663,0
591,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.68,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.3152424307839317,-0.1710002237700249,0.43649902211044,0
592,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.7,2.699,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.1132144976064675,-0.2114883181614078,-2.727943291990173,0
593,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.7,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.1132144976064675,-0.2114883181614078,-1.1457221349398663,0
594,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.71,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.0122005310177533,-0.2114883181614078,0.43649902211044,0
595,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.71,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.0122005310177533,-0.2114883181614078,0.43649902211044,0
596,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.67,2.696,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.4162563973726818,-0.3329526013355026,0.43649902211044,0
597,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.67,2.696,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.4162563973726818,-0.3329526013355026,0.43649902211044,0
598,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.67,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.4162563973726818,0.0314402481868176,-1.1457221349398663,0
599,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.67,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.4162563973726818,0.0314402481868176,0.43649902211044,0
600,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.73,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.0090478462045652,0.43649902211044,0
601,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.73,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.0090478462045652,-1.1457221349398663,0
602,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.7,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.1132144976064675,-0.090024034987295,0.43649902211044,0
603,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.7,2.702,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,-0.1132144976064675,-0.090024034987295,-2.727943291990173,0
604,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.74,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.090024034987295,-1.1457221349398663,0
605,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.74,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.090024034987295,0.43649902211044,0
606,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,-0.13051212937866,0.43649902211044,0
607,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,-0.13051212937866,0.43649902211044,0
608,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.74,2.695,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.3734406957268855,2.0187201791607468,0
609,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.74,2.695,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.3734406957268855,-1.1457221349398663,0
610,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.71,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.0122005310177533,-0.2114883181614078,-1.1457221349398663,0
611,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.71,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,-0.0122005310177533,-0.2114883181614078,0.43649902211044,0
612,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.13051212937866,0.43649902211044,0
613,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.73,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,-0.13051212937866,0.43649902211044,0
614,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.72,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,0.0314402481868176,0.43649902211044,0
615,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.32,14.72,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,0.0314402481868176,0.43649902211044,0
616,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.31,14.71,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.0122005310177533,-0.0495359405959121,0.43649902211044,0
617,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.31,14.71,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.0122005310177533,-0.0495359405959121,0.43649902211044,0
618,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.31,14.72,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.0888134355709967,0.0314402481868176,-1.1457221349398663,0
619,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.31,14.72,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.0888134355709967,0.0314402481868176,-1.1457221349398663,0
620,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.31,14.73,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.13051212937866,-1.1457221349398663,0
621,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.31,14.73,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.13051212937866,-1.1457221349398663,0
622,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3,14.74,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,-0.13051212937866,-1.1457221349398663,0
623,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3,14.74,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,-0.13051212937866,0.43649902211044,0
624,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.77,2.7,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.5938832685146753,-0.1710002237700249,2.0187201791607468,0
625,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.77,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.5938832685146753,-0.1710002237700249,-1.1457221349398663,0
626,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.74,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,0.290841368748461,-0.1710002237700249,0.43649902211044,0
627,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.74,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,0.290841368748461,-0.1710002237700249,-1.1457221349398663,0
628,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.74,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.290841368748461,-0.13051212937866,0.43649902211044,0
629,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.74,2.701,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.290841368748461,-0.13051212937866,2.0187201791607468,0
630,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.71,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.0122005310177533,-0.090024034987295,-1.1457221349398663,0
631,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.71,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,-0.0122005310177533,-0.090024034987295,0.43649902211044,0
632,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.73,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,0.1898274021597109,0.0314402481868176,0.43649902211044,0
633,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.73,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.2870552783429092,0.1898274021597109,0.0314402481868176,0.43649902211044,0
634,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.74,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.290841368748461,-0.090024034987295,-1.1457221349398663,0
635,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.74,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.290841368748461,-0.090024034987295,0.43649902211044,0
636,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.750000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.391855335337211,-0.13051212937866,0.43649902211044,0
637,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.750000000000002,2.701,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.391855335337211,-0.13051212937866,-1.1457221349398663,0
638,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.76,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,0.4928693019259252,-0.1710002237700249,0.43649902211044,0
639,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.76,2.7,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3076610148722333,0.4928693019259252,-0.1710002237700249,-2.727943291990173,0
640,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.750000000000002,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.391855335337211,-0.1710002237700249,-1.1457221349398663,0
641,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.750000000000002,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.391855335337211,-0.1710002237700249,0.43649902211044,0
642,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.72,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.0888134355709967,-0.2519764125527727,0.43649902211044,0
643,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.72,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.0888134355709967,-0.2519764125527727,0.43649902211044,0
644,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.74,2.702,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,0.290841368748461,-0.090024034987295,2.0187201791607468,0
645,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.74,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.293923857186017,0.290841368748461,-0.090024034987295,-1.1457221349398663,0
646,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.73,2.708,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.1898274021597109,0.1529045313609304,-1.1457221349398663,0
647,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.73,2.708,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.1898274021597109,0.1529045313609304,0.43649902211044,0
648,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.73,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.1898274021597109,0.0314402481868176,0.43649902211044,0
649,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.73,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3007924360291251,0.1898274021597109,0.0314402481868176,0.43649902211044,0
650,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.750000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.391855335337211,-0.13051212937866,0.43649902211044,0
651,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.750000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.391855335337211,-0.13051212937866,0.43649902211044,0
652,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.33,14.76,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.4928693019259252,-0.2114883181614078,0.43649902211044,0
